0.29788,10.12,-0.60501,0.1132,9.7239,-0.87276,0.74825,0.25313,-0.65676,-0.61945,0.55973,-0.047066
-0.22724,10.142,0.091432,-0.42004,9.7248,-0.12099,0.78291,0.21032,-0.58943,-0.89723,0.96688,-0.31618
0.3909,10.136,0.17046,0.21425,9.7234,-0.042075,0.77945,0.27377,-0.58755,-1.5651,1.127,-0.53535
1.2792,10.051,-0.55228,1.1234,9.6548,-0.81631,0.73082,0.36102,-0.63515,-1.2269,1.2314,-0.20048
0.074565,10.127,0.20757,-0.10715,9.7118,-0.0060369,0.77911,0.24066,-0.5827,-1.0379,1.0425,-0.64502
0.72283,10.101,0.41549,0.55382,9.6965,0.20605,0.76893,0.31868,-0.5793,0.32732,1.0587,-0.7827
-0.037591,10.132,-0.69952,-0.2184,9.7296,-0.96395,0.77437,0.23942,-0.67202,0.37175,0.52229,-0.15478
1.0203,10.042,0.68812,0.86016,9.6376,0.4933,0.77844,0.35141,-0.54504,-2.0535,1.4047,-1.2812
1.6311,9.9917,0.32902,1.4825,9.604,0.10287,0.7435,0.39923,-0.5745,-2.6402,1.2361,-0.19319
0.3619,10.14,-0.30194,0.17698,9.7535,-0.54157,0.75598,0.27392,-0.64176,-1.1402,0.87904,-0.48724
